icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
1942,2/3/2022,No Updates,2022,ICSA-22-034-02,Airspan Networks Mimosa,Airspan Networks,Mimosa by Airspan product line,"The following products of the Mimosa by Airspan product line, a network management software platform, are affected: MMP: All versions prior to v1.0.3 PTP C-series: Device versions prior to v2.8.6.1 PTMP C-series and A5x: Device versions prior to v2.5.4.1.",CVE-2022-0138; CVE-2022-21141; CVE-2022-21143; CVE-2022-21176; CVE-2022-21196; CVE-2022-21215; CVE-2022-21800,10,Critical,CWE-285; CWE-327; CWE-502; CWE-78; CWE-863; CWE-89; CWE-918,Communications,Worldwide,United States
1941,2/3/2022,No Updates,2021,ICSA-21-243-02,FANUC Robot Controllers,FANUC,R-30iA and R-30iB series controllers,"The following products and versions are affected: R-30iA, R-30iA Mate; v7: v7.20, v7.30, v7.40, v7.43, v7.50, v 7.63, v7.70 R-30iB, R-30iB Mate, R-30iB Compact; v8: v8.10, v8.13, v8.20, v8.23, v8.26, v8.30, v8.33, v8.36 R-30iB Plus, R-30iB Mate Plus, R-30iB Compact Plus, R-30iB Mini Plus; v9: v9.10, v9.13, v9.16, v9.30, v9.36, v9.40.",CVE-2021-32996; CVE-2021-32998,7.4,High,CWE-192; CWE-787,Critical Manufacturing,Worldwide,Japan
1940,2/1/2022,No Updates,2022,ICSA-22-032-01,Ricon Mobile Industrial Cellular Router,"Ricon Mobile, Inc.",Industrial Cellular Router,"The following versions of Ricon Industrial Cellular Router, a mobile network router, are affected: S9922XL Version 16.10.3 S9922L Version 16.10.3.",CVE-2022-0365,9.1,Critical,CWE-78,Communications,Worldwide,Canada
1939,2/1/2022,No Updates,2022,ICSA-22-032-02,Advantech ADAM-3600,Advantech,ADAM-3600,"The following versions of ADAM-3600, a remote terminal unit, are affected: ADAM-3600: Version 2.6.2 and prior.",CVE-2022-22987,9.8,Critical,CWE-321,Energy; Water and Wastewater Systems,East Asia United States Europe,Taiwan
1938,2/1/2022,No Updates,2021,ICSA-21-315-02,Multiple Data Distribution Service (DDS) Implementations (Update A),"Eclipse, eProsima, GurumNetworks, Object Computing, Inc. (OCI), Real-Time Innovations (RTI), TwinOaks Computing","CycloneDDS, FastDDS, GurumDDS, OpenDDS, Connext DDS Professional, Connext DDS Secure, Connext DDS Micro, CoreDX DDS","The following implementations of OMG DDS are affected: Eclipse CycloneDDS: All versions prior to 0.8.0 eProsima Fast DDS: All versions prior to 2.4.0 (#2269) GurumNetworks GurumDDS: All versions Object Computing, Inc. (OCI) OpenDDS: All versions prior to 3.18.1 Real-Time Innovations (RTI) Connext DDS Professional and Connext DDS Secure: Versions 4.2x to 6.1.0 RTI Connext DDS Micro: Versions 3.0.0 and later TwinOaks Computing CoreDX DDS: All versions prior to 5.9.1.",CVE-2021-38441; CVE-2021-38443; CVE-2021-38425; CVE-2021-38423; CVE-2021-38439; CVE-2021-38445; CVE-2021-38447; CVE-2021-38429; CVE-2021-38427; CVE-2021-38433; CVE-2021-38435; CVE-2021-38487; CVE-2021-43547,8.6,High,CWE-121; CWE-122; CWE-123; CWE-130; CWE-131; CWE-228; CWE-405; CWE-406,Multiple Critical Sectors,Worldwide,Multiple
1937,1/27/2022,No Updates,2021,ICSMA-21-355-01,Fresenius Kabi Agilia Connect Infusion System (Update A),Fresenius Kabi,Agilia Connect Infusion System,"The following accesories of the Agilia Connect Infusion System, are affected: Agilia Connect WiFi module of the pumps vD25 and prior Agilia Link+ v3.0 D15 and prior Vigilant Software Suite v1.0: Vigilant Centerium, Vigilant MasterMed and Vigilant Insight Agilia Partner maintenance software v3.3.0 and prior.",CVE-2021-23195; CVE-2021-23196; CVE-2021-23207; CVE-2021-23233; CVE-2021-23236; CVE-2021-31562; CVE-2021-33843; CVE-2021-33846; CVE-2021-33848; CVE-2021-41835; CVE-2021-43355; CVE-2021-44464; CVE-2020-35340,7.5,High,CWE-1104; CWE-256; CWE-284; CWE-327; CWE-400; CWE-522; CWE-548; CWE-552; CWE-603; CWE-798; CWE-79,Healthcare and Public Health,Worldwide,Germany
1936,1/27/2022,No Updates,2021,ICSA-21-334-02,Mitsubishi Electric MELSEC and MELIPC Series (Update A),Mitsubishi Electric,MELSEC and MELIPC Series,"The following versions of MELSEC series CPU modules and MELIPC Series Industrial Computers are affected: MELSEC iQ-R Series R00/01/02CPU, Firmware: Versions 24 and prior MELSEC iQ-R Series R04/08/16/32/120(EN)CPU Firmware: Versions 57 and prior MELSEC iQ-R Series R08/16/32/120SFCPU: All versions MELSEC iQ-R Series R08/16/32/120PCPU Firmware: Versions 29 and prior MELSEC iQ-R Series R08/16/32/120PSFCPU: All versions MELSEC iQ-R Series R16/32/64MTCPU: All versions MELSEC iQ-R Series R12CCPU-V: All versions; MELSEC Q Series Q03UDECPU, Q04/06/10/13/20/26/50/100UDEHCPU: The first 5 digits of serial No. 23121 and prior; MELSEC Q Series Q03/04/06/13/26UDVCPU: The first 5 digits of serial No. 23071 and prior MELSEC Q Series Q04/06/13/26UDPVCPU: The first 5 digits of serial No. 23071 and prior MELSEC Q Series Q12DCCPU-V, Q24DHCCPU-V(G), Q24/26DHCCPU-LS: All versions MELSEC Q Series MR-MQ100: All versions MELSEC Q Series Q172/173DCPU-S1, Q172/173DSCPU: All versions MELSEC Q Series Q170MCPU, Q170MSCPU(-S1): All versions; MELSEC L Series L02/06/26CPU(-P), L26CPU-(P)BT: The first 5 digits of serial No. 23121 and prior; MELIPC Series MI5122-VW: All versions.",CVE-2021-20609; CVE-2021-20610; CVE-2021-20611,7.5,High,CWE-130; CWE-20; CWE-400,Critical Manufacturing,Worldwide,Japan
1935,1/25/2022,No Updates,2022,ICSA-22-025-01,GE Gas Power ToolBoxST,GE,ToolBoxST,GE reports these vulnerabilities affect the following software platform for programming: ToolBoxST OS: All versions prior to 07.09.07C.,CVE-2021-44477; CVE-2018-16202,7.5,High,CWE-22; CWE-611,Communications; Critical Manufacturing; Energy; Healthcare and Public Health; Transportation Systems; Water and Wastewater Systems,Worldwide,United States
1934,1/20/2022,No Updates,2022,ICSA-22-020-01,ICONICS and Mitsubishi Electric HMI SCADA,ICONICS/Mitsubishi Electric,"ICONICS Product Suite, Mitsubishi Electric MC Works64","These vulnerabilities can affect the following HMI SCADA products: ICONICS Suite including GENESIS64, Hyper Historian, AnalytiX, and MobileHMI For CVE-2022-23127 (Cross-site Scripting CWE-79) All versions up to and including 10.96.2 For CVE-2022-23128 (Incomplete List of Disallowed Inputs CWE-184) All versions from 10.95.3 to 10.97 For CVE-2022-23129 (Plaintext Storage of a Password CWE-256) All versions from 10.90 to 10.97 For CVE-2022-23130 (Buffer Over-read CWE-126) All versions up to and including 10.97 Mitsubishi Electric MC Works64 For CVE-2022-23127 (Cross-site Scripting CWE-79) All versions prior to 4.04E (10.95.210.01) For CVE-2022-23128 (Incomplete List of Disallowed Inputs CWE-184) MC Works64: Version 4.00A (v10.95.201.23) to 4.04E (v10.95.210.01) For CVE-2022-23129 (Plaintext Storage of a Password CWE-256) All versions prior to 4.04E (10.95.210.01) For CVE-2022-23130 (Buffer Over-read CWE-126) MC Works64: Version 4.00A (v10.95.201.23) to 4.04E (v10.95.210.01).",CVE-2022-23127; CVE-2022-23128; CVE-2022-23129; CVE-2022-23130,9.8,Critical,CWE-126; CWE-184; CWE-256; CWE-79,Critical Manufacturing,Worldwide,United States; Japan
1933,1/20/2022,No Updates,2021,ICSMA-21-187-01,Philips Vue PACS (Update A),Philips,Vue PACS,Philips reports these vulnerabilities affect the following Vue PACS products: Vue PACS: Versions 12.2.x.x and prior Vue MyVue: Versions 12.2.x.x and prior Vue Speech: Versions 12.2.x.x and prior Vue Motion: Versions 12.2.1.5 and prior.,CVE-2021-27493; CVE-2021-27497; CVE-2021-27501; CVE-2021-33018; CVE-2021-33020; CVE-2021-33022; CVE-2021-33024; CVE-2021-39369; CVE-2020-1938; CVE-2020-4670;CVE-2019-9636;CVE-2018-10115; CVE-2018-11218; CVE-2018-12326; CVE-2018-8014; CVE-2015-9251; CVE-2012-1708,9.8,Critical,CWE-1188; CWE-119; CWE-1214; CWE-176; CWE-20; CWE-23; CWE-287; CWE-319; CWE-324; CWE-327; CWE-522; CWE-665; CWE-693; CWE-707; CWE-710; CWE-79,Healthcare and Public Health,Worldwide,Netherlands
1932,1/20/2022,1/21/2022,2021,ICSA-21-131-02,Mitsubishi Electric GOT and Tension Controller (Update A),Mitsubishi Electric,GOT and Tension Controller,Mitsubishi Electric reports the vulnerability affects the MODBUS/TCP slave communication function of the following devices: GOT2000 series GT27 model: Versions 01.19.000 - 01.38.000 GT25 model: Versions 01.19.000 - 01.38.000 GT23 model: Versions 01.19.000 - 01.38.000 GT21 model: Versions 01.21.000 - 01.39.000 GOT SIMPLE series GS21 model: Versions 01.21.000 - 01.39.000 GT SoftGOT2000: Versions 1.170C - 1.250L LE7-40GU-L Screen package data for MODBUS/TCP: v1.00 Please see Mitsubishi Electric report number 2021-002 to learn how to check which version is in use..,CVE-2021-20589,5.9,Medium,CWE-805,Critical Manufacturing,Worldwide,Japan
1931,1/20/2022,No Updates,2022,ICSA-20-343-02,Mitsubishi Electric GOT and Tension Controller (Update B),Mitsubishi Electric,GOT and Tension Controller,"Mitsubishi Electric reports that the vulnerability affects the following human-machine interface (GOT) and Tension Controller products: GOT2000 series, GT21 model: GT2107-WTBD versions v01.39.000 and earlier GT2107-WTSD versions v01.39.000 and earlier GT2104-RTBD versions v01.39.000 and earlier GT2104-PMBD versions v01.39.000 and earlier GT2103-PMBD versions v01.39.000 and earlier GOT SIMPLE series, GS21 model: GS2110-WTBD versions v01.39.000 and earlier GS2107-WTBD versions v01.39.000 and earlier GS2110-WTBD-N versions v01.39.000 and earlier GS2107-WTBD-N versions v01.39.000 and earlier; Tension Controller: LE7-40GU-L Screen package data for CC-Link IEF Basic v1.00 LE7-40GU-L Screen package data for MODBUS/TCP v1.00 LE7-40GU-L Screen package data for SLMP v1.00 Refer to the user manual to determine which version is in use. The latest version of the manual of GOT is available at the Mitsubishi Electric Global Website. Contact a Mitsubishi Electric representative for the latest version of the Tension Controller manual.",CVE-2020-5675,7.5,High,CWE-125,Critical Manufacturing,Worldwide,Japan
1930,1/13/2022,1/17/2022,2022,ICSA-22-013-01,Mitsubishi Electric MELSEC-F Series,Mitsubishi Electric,MELSEC-F Series,"The following versions of MELSEC-F Series with FX3U-ENET, an Ethernet-Internet block, are affected: FX3U-ENET Firmware Version 1.14 and prior FX3U-ENET-L Firmware Version 1.14 and prior FX3U-ENET-P502 Firmware Version 1.14 and prior.",CVE-2021-20612,7.5,High,CWE-671,Critical Manufacturing,Worldwide,Japan
1929,1/13/2022,No Updates,2022,ICSA-22-013-02,Siemens SICAM A8000,Siemens,SICAM A8000,"The following versions of SICAM A8000, a remote terminal unit, are affected: CP-8000 MASTER MODULE WITH I/O - 25/+70°C (6MF2101-0AB10-0AA0): All versions prior to v16.20 CP-8000 MASTER MODULE WITH I/O - 40/+70°C (6MF2101-1AB10-0AA0): All versions prior to v16.20 CP-8021 MASTER MODULE (6MF2802-1AA00): All versions prior to v16.20 CP-8022 MASTER MODULE WITH GPRS (6MF2802-2AA00): All versions prior to v16.20.",CVE-2021-45033; CVE-2021-45034,9.9,Critical,CWE-284; CWE-798,Energy,Worldwide,Germany
1928,1/13/2022,No Updates,2022,ICSA-22-013-03,Siemens Energy PLUSCONTROL,Siemens,PLUSCONTROL,"The following versions of PLUSCONTROL, a control device for high-power energy transmission, are affected: PLUSCONTROL 1st Gen: All versions.",CVE-2021-31344; CVE-2021-31345; CVE-2021-31346; CVE-2021-31885; CVE-2021-31889; CVE-2021-31890,8.2,High,CWE-1284; CWE-191; CWE-240; CWE-805; CWE-843,Multiple Sectors,Worldwide,Germany
1927,1/13/2022,No Updates,2022,ICSA-22-013-04,Siemens SIPROTEC 5 Devices,Siemens,SIPROTEC 5 products,"Siemens reports this vulnerability affects the following SIPROTEC 5 products: Devices with the hardware variants CP050, CP100, and CP300 A full list of the affected devices was published in the Siemens Security Advisory SSA-439673.",CVE-2021-41769,6.5,Medium,CWE-20,Energy,Worldwide,Germany
1926,1/13/2022,No Updates,2022,ICSA-22-013-06,Siemens SICAM PQ Analyzer,Siemens,SICAM PQ Analyzer,The following versions of SICAM PQ Analyzer power quality system software are affected: All versions prior to v3.18.,CVE-2021-45460,3.4,Low,CWE-428,Chemical; Energy; Food and Agriculture; Water and Wastewater Systems,Worldwide,Germany
1925,1/13/2022,No Updates,2022,ICSA-22-013-07,Mitsubishi Electric MELSEC-F Series,Mitsubishi Electric,MELSEC-F Series,"The following versions of MELSEC-F Series with FX3U-ENET, an Ethernet-Internet block, are affected: FX3U-ENET: Firmware Version 1.16 and prior FX3U-ENET-L: Firmware Version 1.16 and prior FX3U-ENET-P502: Firmware Version 1.16 and prior.",CVE-2021-20613,7.5,High,CWE-665,Critical Manufacturing,Worldwide,Japan
1924,1/13/2022,No Updates,2021,ICSA-21-266-01,Trane Symbio (Update B),Trane U.S. Inc.,Symbio 700 and Symbio 800 controllers,The following Trane building automation products deployed on the following HVAC equipment are affected: Symbio 700: Odyssey Split Systems: All versions prior to v1.00.0023 Symbio 800: IntelliPak Rooftop Air Conditioner: All versions prior to v1.30.0008 Ascend Air-Cooled Chiller Model ACR: All versions prior to v1.10.0010 Agility Water-Cooled Chiller Model HDWA: All versions prior to v1.00.0010.,CVE-2021-38448,7.5,High,CWE-94,Critical Manufacturing,Worldwide,Ireland
1923,1/13/2022,No Updates,2021,ICSA-21-103-14,Siemens Nucleus DNS (Update A),Siemens,Nucleus,"The following Nucleus products and versions are affected: Nucleus NET, All versions Nucleus RTOS, All versions that include affected DNS modules Nucleus ReadyStart, All versions prior to v2013.08 Nucleus Source Code, All versions that include the affected DNS modules VSTAR, All versions that include the affected DNS modules.",CVE-2021-27393,5.3,Medium,CWE-330,Critical Manufacturing,Worldwide,Germany
1922,1/13/2022,No Updates,2022,ICSA-20-303-01,"Mitsubishi Electric MELSEC iQ-R, Q and L Series (Update B)",Mitsubishi Electric,"MELSEC iQ-R, Q and L Series","The following versions of MELSEC iQ-R Series are affected: R 00/01/02 CPU, firmware Versions 20 and earlier R 04/08/16/32/120 (EN) CPU, firmware Versions 52 and earlier R 08/16/32/120 SFCPU, firmware Versions 22 and earlier R 08/16/32/120 PCPU, firmware Versions 25 and earlier R 16/32/64 MTCPU, all versions The following versions of MELSEC Q Series are affected: Q03 UDECPU, Q 04/06/10/13/20/26/50/100 UDEHCPU, serial number 22081 and earlier Q 03/04/06/13/26 UDVCPU, serial number 22031 and earlier Q 04/06/13/26 UDPVCPU, serial number 22031 and earlier Q 172/173 DCPU-S1, all versions Q 172/173 DSCPU, all versions Q 170 MCPU, all versions Q 170 MSCPU (-S1), all versions MR-MQ100, all versions The following versions of MELSEC L Series are affected: L 02/06/26 CPU (-P), L 26 CPU - (P) BT, serial number 23121 and earlier.",CVE-2020-5652,7.5,High,CWE-400,Critical Manufacturing,Worldwide,Japan
1921,1/11/2022,No Updates,2022,ICSA-22-011-01,Johnson Controls VideoEdge,Sensormatic Electronics LLC (Subsidiary of Johnson Controls),VideoEdge,"The following versions of VideoEdge, a network video recorder, are affected: VideoEdge: Versions 5.4.1 to 5.7.1.",CVE-2021-36199,5.3,Medium,CWE-228,Critical Manufacturing,Worldwide,Ireland
1920,1/6/2022,No Updates,2022,ICSMA-22-006-01,Philips Engage Software,Philips,Engage Software,"The following versions of Engage, a customer support software platform, are affected: Engage Software Versions 6.2.1 and prior.",CVE-2021-23173,2.6,Low,CWE-284,Healthcare and Public Health,Worldwide,Netherlands
1919,1/6/2022,No Updates,2022,ICSA-22-006-01,Omron CX-One,Omron,CX-One,The following versions of CX-One automation software are affected: CX-One: Versions 4.60 and prior.,CVE-2022-21137,7.8,High,CWE-121,Critical Manufacturing,Worldwide,Japan
1918,1/6/2022,No Updates,2022,ICSA-22-006-02,Fernhill SCADA,Fernhill Software Ltd.,Fernhill SCADA Server,"Fernhill SCADA Server Version 3.77 and earlier on all supported platforms (Windows, Linux, macOS).",CVE-2022-21155,7.5,High,CWE-400,Energy; Water and Wastewater; Food and Agriculture; Critical Manufacturing,Worldwide,United Kingdom
1917,1/6/2022,No Updates,2022,ICSA-22-006-03,IDEC PLCs,IDEC,PLCs (Programmable Logic Controllers),The following IDEC PLCs are affected: FC6A MICROSmart All-in-One CPU Module: v2.32 and earlier FC6B MICROSmart All-in-One CPU Module: v2.31 and earlier FC6A MICROSmart Plus CPU Module: v1.91 and earlier FC6B MICROSmart Plus CPU Module: v2.31 and earlier FT1A Controller SmartAXIS Pro/Lite: v2.31 and earlier WindLDR: v8.19.1 and earlier WindEDIT Lite: v1.3.1 and earlier Data File Manager: v2.12.1 and earlier FC6A MICROSmart All-in-One CPU Module: v2.32 and earlier FC6A MICROSmart Plus CPU Module: v1.91 and earlier WindLDR: v8.19.1 and earlier WindEDIT: Lite v1.3.1 and earlier Data File Manager: v2.12.1 and earlier.,CVE-2021-20826; CVE-2021-20827; CVE-2021-37400; CVE-2021-37401,7.6,High,CWE-256; CWE-523,Multiple Critical Sectors,Worldwide,Japan
