icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
4569,1/15/2026,1/15/2026,2026,ICSA-26-015-02,Festo Firmware,Festo,Festo Firmware,"Bus module CPX-E-EP: All versions, Bus module CPX-E-PN: All versions, Bus node CPX-FB32: All versions, Bus node CPX-FB33: All versions, Bus node CPX-FB36: All versions, Bus node CPX-FB37: All versions, Bus node CPX-FB39: All versions, Bus node CPX-FB40: All versions, Bus node CPX-FB43: All versions, Bus node CPX-M-FB34: All versions, Bus node CPX-M-FB35: All versions, Bus node CPX-M-FB44: All versions, Bus node CPX-M-FB45: All versions, Bus node CTEU-EP: All versions, Bus node CTEU-PN: All versions, Bus node CTEU-PN-EX1C: All versions, Camera system CHB-C-N: All versions, Compact Vision System SBO*-C-*: All versions, Compact Vision System SBO*-M-*: All versions, Compact Vision System SBO*-Q-*: All versions, Control block CPX-CEC: All versions, Control block CPX-CEC-C1: All versions, Control block CPX-CEC-C1-V3(All versions): All versions, Control block CPX-CEC-M1: All versions, Control block CPX-CEC-M1-V3: All versions, Control block CPX-CEC-S1-V3: All versions, Control block CPX-CMXX: All versions, Control block CPX-FEC-1-IE: All versions, Controller CECC-D: All versions, Controller CECC-D-BA: All versions, Controller CECC-LK: All versions, Controller CECC-S: All versions, Controller CECC-X-*: All versions, Controller CECX-X-C1: All versions, Controller CECX-X-M1: All versions, Controller CMXH-ST2-C5-7-DIOP: All versions, Controller CPX-E-CEC-*: All versions, Controller SBRD-Q: All versions, EtherNet/IP interface CPX-AP-I-EP-M12: All versions, EtherNet/IP interface CPX-AP-I-PN-M12: All versions, Gateway CPX-IOT: All versions, Integrated drive EMCA-EC-67-*: All versions, Motor controller CMMO-ST-C5-1-DION: All versions, Motor controller CMMO-ST-C5-1-DIOP: All versions, Motor controller CMMO-ST-C5-1-LKP: All versions, Motor controller CMMP-AS-*: All versions, Motor controller CMMT-AS-*: All versions, Operator unit CDPX-X-A-S-10: All versions, Operator unit CDPX-X-A-W-13: All versions, Operator unit CDPX-X-A-W-4: All versions, Operator unit CDPX-X-A-W-7: All versions, Planar surface gantry EXCM-*: All versions, Servo drive CMMT-ST-C8-1C-EP-S0: All versions, Servo drive CMMT-ST-C8-1C-PN-S0: All versions, VTEM-S1-*: All versions",CVE-2022-3270,9.8,Critical,CWE-1059,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4568,1/15/2026,1/15/2026,2026,ICSA-26-015-03,Siemens TeleControl Server Basic,Siemens,Siemens TeleControl Server Basic,TeleControl Server Basic <V3.1.2.4,CVE-2025-40942,8.8,High,CWE-250,Energy; Water and Wastewater; Transportation Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4567,1/15/2026,1/15/2026,2026,ICSA-26-015-04,Siemens SIMATIC and SIPLUS products,Siemens,Siemens SIMATIC and SIPLUS products,"SIMATIC ET 200AL IM 157-1 PN (6ES7157-1AB00-0AB0), SIMATIC ET 200MP IM 155-5 PN HF (6ES7155-5AA00-0AC0), SIMATIC ET 200SP IM 155-6 MF HF (6ES7155-6MU00-0CN0), SIMATIC ET 200SP IM 155-6 PN HA (incl. SIPLUS variants), SIMATIC ET 200SP IM 155-6 PN R1 (6ES7155-6AU00-0HM0), SIMATIC ET 200SP IM 155-6 PN/2 HF (6ES7155-6AU01-0CN0), SIMATIC ET 200SP IM 155-6 PN/3 HF (6ES7155-6AU30-0CN0), SIMATIC PN/MF Coupler (6ES7158-3MU10-0XA0), SIMATIC PN/PN Coupler (6ES7158-3AD10-0XA0), SIPLUS ET 200MP IM 155-5 PN HF (6AG1155-5AA00-2AC0), SIPLUS ET 200MP IM 155-5 PN HF (6AG1155-5AA00-7AC0), SIPLUS ET 200MP IM 155-5 PN HF T1 RAIL (6AG2155-5AA00-1AC0), SIPLUS ET 200SP IM 155-6 PN HF (6AG1155-6AU01-2CN0), SIPLUS ET 200SP IM 155-6 PN HF (6AG1155-6AU01-7CN0), SIPLUS ET 200SP IM 155-6 PN HF T1 RAIL (6AG2155-6AU01-1CN0), SIPLUS ET 200SP IM 155-6 PN HF TX RAIL (6AG2155-6AU01-4CN0), SIPLUS NET PN/PN Coupler (6AG2158-3AD10-4XA0)",CVE-2025-40944,7.5,High,CWE-400,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4566,1/15/2026,1/15/2026,2026,ICSA-26-015-05,Siemens RUGGEDCOM ROS,Siemens,Siemens RUGGEDCOM ROS,"RUGGEDCOM RMC8388 V5.X, RUGGEDCOM RS416Pv2 V5.X, RUGGEDCOM RS416v2 V5.X, RUGGEDCOM RS900 (32M) V5.X, RUGGEDCOM RS900G (32M) V5.X, RUGGEDCOM RSG2100 (32M) V5.X, RUGGEDCOM RSG2100P (32M) V5.X, RUGGEDCOM RSG2288 V5.X, RUGGEDCOM RSG2300 V5.X, RUGGEDCOM RSG2300P V5.X, RUGGEDCOM RSG2488 V5.X, RUGGEDCOM RSG907R, RUGGEDCOM RSG908C, RUGGEDCOM RSG909R, RUGGEDCOM RSG910C, RUGGEDCOM RSG920P V5.X, RUGGEDCOM RSL910, RUGGEDCOM RST2228, RUGGEDCOM RST2228P, RUGGEDCOM RST916C, RUGGEDCOM RST916P",CVE-2025-40935,4.3,Medium,CWE-20,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4565,1/15/2026,1/15/2026,2026,ICSA-26-015-06,Siemens SINEC Security Monitor,Siemens,Siemens SINEC Security Monitor,SINEC Security Monitor,"CVE-2025-40830, CVE-2025-40831",6.7,Medium,"CWE-285, CWE-20",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4564,1/15/2026,1/15/2026,2026,ICSA-26-015-07,Siemens RUGGEDCOM APE1808 Devices,Siemens,Siemens RUGGEDCOM APE1808 Devices,RUGGEDCOM APE1808,"CVE-2025-40891, CVE-2025-40892, CVE-2025-40893, CVE-2025-40898",8.9,High,"CWE-79, CWE-22",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4563,1/15/2026,1/15/2026,2026,ICSA-26-015-08,Siemens Industrial Edge Devices,Siemens,Siemens Industrial Edge Devices,"Industrial Edge Cloud Device (IECD), Industrial Edge Own Device (IEOD), Industrial Edge Virtual Device (IEVD), SCALANCE LPE9413 (6GK5998-3GS01-2AC2), SCALANCE LPE9433 (6GK5998-3GS11-2AC2), SIMATIC Automation Workstation 19"" (6AV7256-6CA01-0FP0), SIMATIC Automation Workstation 24"" (6AV7256-6CA00-0FP0), SIMATIC HMI MTP1000 Unified Comfort Panel (6AV2128-3KB06-0AX1), SIMATIC HMI MTP1000 Unified Comfort Panel hygienic (6AV2128-3KB40-0AX0), SIMATIC HMI MTP1000 Unified Comfort Panel hygienic neutral design (6AV2128-3KB70-0AX0), SIMATIC HMI MTP1000, Unified Comfort Panel neutral (6AV2128-3KB36-0AX1), SIMATIC HMI MTP1200 Comfort Pro for stand (expandable, flange at the bottom) (6AV2128-3MB27-1BX0), SIMATIC HMI MTP1200 Comfort Pro for support arm (expandable, round tube) and extension unit (6AV2128-3MB27-0BX0), SIMATIC HMI MTP1200 Comfort Pro for support arm (not extendable, flange on top) (6AV2128-3MB27-0AX0), SIMATIC HMI MTP1200 Comfort Pro neutral design for stand (expandable, flange at the bottom) (6AV2128-3MB57-1BX0), SIMATIC HMI MTP1200 Comfort Pro neutral design for support arm (expandable, round tube) and extensio (6AV2128-3MB57-0BX0), SIMATIC HMI MTP1200 Comfort Pro neutral design for support arm (not extendable, flange on top) (6AV2128-3MB57-0AX0), SIMATIC HMI MTP1200 Unified Comfort Panel (6AV2128-3MB06-0AX1), SIMATIC HMI MTP1200 Unified Comfort Panel hygienic (6AV2128-3MB40-0AX0), SIMATIC HMI MTP1200 Unified Comfort Panel hygienic neutral design (6AV2128-3MB70-0AX0), SIMATIC HMI MTP1200 Unified Comfort Panel neutral design (6AV2128-3MB36-0AX1), SIMATIC HMI MTP1500 Comfort Pro for stand (expandable, flange at the bottom) (6AV2128-3QB27-1BX0), SIMATIC HMI MTP1500 Comfort Pro for support arm (expandable, round tube) and extension unit (6AV2128-3QB27-0BX0), SIMATIC HMI MTP1500 Comfort Pro for support arm (not extendable, flange on top) (6AV2128-3QB27-0AX0), SIMATIC HMI MTP1500 Comfort Pro neutral design for stand (expandable, flange at the bottom) (6AV2128-3QB57-1BX0), SIMATIC HMI MTP1500 Comfort Pro neutral design for support arm (expandable, round tube) and extensio (6AV2128-3QB57-0BX0), SIMATIC HMI MTP1500 Comfort Pro neutral design for support arm (not extendable, flange on top) (6AV2128-3QB57-0AX0), SIMATIC HMI MTP1500 Unified Comfort Panel (6AV2128-3QB06-0AX1), SIMATIC HMI MTP1500 Unified Comfort Panel hygienic (6AV2128-3QB40-0AX0), SIMATIC HMI MTP1500 Unified Comfort Panel hygienic neutral design (6AV2128-3QB70-0AX0), SIMATIC HMI MTP1500 Unified Comfort Panel neutral design (6AV2128-3QB36-0AX1), SIMATIC HMI MTP1900 Comfort Pro for stand (expandable, flange at the bottom) (6AV2128-3UB27-1BX0), SIMATIC HMI MTP1900 Comfort Pro for support arm (expandable, round tube) and extension unit (6AV2128-3UB27-0BX0), SIMATIC HMI MTP1900 Comfort Pro for support arm (not extendable, flange on top) (6AV2128-3UB27-0AX0), SIMATIC HMI MTP1900 Comfort Pro neutral design for stand (expandable, flange at the bottom) (6AV2128-3UB57-1BX0), SIMATIC HMI MTP1900 Comfort Pro neutral design for support arm (expandable, round tube) and extensio (6AV2128-3UB57-0BX0), SIMATIC HMI MTP1900 Comfort Pro neutral design for support arm (not extendable, flange on top) (6AV2128-3UB57-0AX0), SIMATIC HMI MTP1900 Unified Comfort Panel (6AV2128-3UB06-0AX1), SIMATIC HMI MTP1900 Unified Comfort Panel hygienic (6AV2128-3UB40-0AX0), SIMATIC HMI MTP1900 Unified Comfort Panel hygienic neutral design (6AV2128-3UB70-0AX0), SIMATIC HMI MTP1900 Unified Comfort Panel neutral design (6AV2128-3UB36-0AX1), SIMATIC HMI MTP2200 Comfort Pro for stand (expandable, flange at the bottom) (6AV2128-3XB27-1BX0), SIMATIC HMI MTP2200 Comfort Pro for support arm (expandable, round tube) and extension unit (6AV2128-3XB27-0BX0), SIMATIC HMI MTP2200 Comfort Pro for support arm (not extendable, flange on top) (6AV2128-3XB27-0AX0), SIMATIC HMI MTP2200 Comfort Pro neutral design for stand (expandable, flange at the bottom) (6AV2128-3XB57-1BX0), SIMATIC HMI MTP2200 Comfort Pro neutral design for support arm (expandable, round tube) and extensio (6AV2128-3XB57-0BX0), SIMATIC HMI MTP2200 Comfort Pro neutral design for support arm (not extendable, flange on top) (6AV2128-3XB57-0AX0), SIMATIC HMI MTP2200 Unified Comfort Hygienic (6AV2128-3XB40-0AX0), SIMATIC HMI MTP2200 Unified Comfort Hygienic neutral design (6AV2128-3XB70-0AX0), SIMATIC HMI MTP2200 Unified Comfort Panel (6AV2128-3XB06-0AX1), SIMATIC HMI MTP2200 Unified Comfort Panel neutral design (6AV2128-3XB36-0AX1), SIMATIC HMI MTP700Â Unified Comfort Panel (6AV2128-3GB06-0AX1), SIMATIC HMI MTP700 Unified Comfort Panel hygienic neutral design (6AV2128-3GB40-0AX0), SIMATIC HMI MTP700 Unified Comfort Panel hygienic neutral design (6AV2128-3GB70-0AX0), SIMATIC HMI MTP700, Unified Comfort Panel neutral design (6AV2128-3GB36-0AX1), SIMATIC IOT2050 (6ES7647-0BA00-1YA2), SIMATIC IPC BX-39A Industrial Edge Device, SIMATIC IPC BX-59A Industrial Edge Device, SIMATIC IPC127E Industrial Edge Device, SIMATIC IPC227E Industrial Edge Device, SIMATIC IPC227G Industrial Edge Device, SIMATIC IPC427E Industrial Edge Device, SIMATIC IPC847E Industrial Edge Device, SIPLUS HMI MTP1000 Unified Comfort (6AG1128-3KB06-4AX1), SIPLUS HMI MTP1200 Unified Comfort (6AG1128-3MB06-4AX1), SIPLUS HMI MTP700 Unified Comfort (6AG1128-3GB06-4AX1)",CVE-2025-40805,10,Critical,CWE-639,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4562,1/15/2026,1/15/2026,2026,ICSA-26-015-09,Siemens Industrial Edge Device Kit,Siemens,Siemens Industrial Edge Device Kit,"Industrial Edge Device Kit - arm64 V1.10, Industrial Edge Device Kit - arm64 V1.11, Industrial Edge Device Kit - arm64 V1.12, Industrial Edge Device Kit - arm64 V1.13, Industrial Edge Device Kit - arm64 V1.14, Industrial Edge Device Kit - arm64 V1.15, Industrial Edge Device Kit - arm64 V1.16, Industrial Edge Device Kit - arm64 V1.17, Industrial Edge Device Kit - arm64 V1.18, Industrial Edge Device Kit - arm64 V1.19, Industrial Edge Device Kit - arm64 V1.20, Industrial Edge Device Kit - arm64 V1.21, Industrial Edge Device Kit - arm64 V1.22, Industrial Edge Device Kit - arm64 V1.23, Industrial Edge Device Kit - arm64 V1.24, Industrial Edge Device Kit - arm64 V1.25, Industrial Edge Device Kit - arm64 V1.5, Industrial Edge Device Kit - arm64 V1.6, Industrial Edge Device Kit - arm64 V1.7, Industrial Edge Device Kit - arm64 V1.8, Industrial Edge Device Kit - arm64 V1.9, Industrial Edge Device Kit - x86-64 V1.10, Industrial Edge Device Kit - x86-64 V1.11, Industrial Edge Device Kit - x86-64 V1.12, Industrial Edge Device Kit - x86-64 V1.13, Industrial Edge Device Kit - x86-64 V1.14, Industrial Edge Device Kit - x86-64 V1.15, Industrial Edge Device Kit - x86-64 V1.16, Industrial Edge Device Kit - x86-64 V1.17, Industrial Edge Device Kit - x86-64 V1.18, Industrial Edge Device Kit - x86-64 V1.19, Industrial Edge Device Kit - x86-64 V1.20, Industrial Edge Device Kit - x86-64 V1.21, Industrial Edge Device Kit - x86-64 V1.22, Industrial Edge Device Kit - x86-64 V1.23, Industrial Edge Device Kit - x86-64 V1.24, Industrial Edge Device Kit - x86-64 V1.25, Industrial Edge Device Kit - x86-64 V1.5, Industrial Edge Device Kit - x86-64 V1.6, Industrial Edge Device Kit - x86-64 V1.7, Industrial Edge Device Kit - x86-64 V1.8, Industrial Edge Device Kit - x86-64 V1.9",CVE-2025-40805,10,Critical,CWE-639,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4561,1/15/2026,1/15/2026,2026,ICSA-26-015-10,Schneider Electric EcoStruxure Power Build Rapsody,Schneider Electric,Schneider Electric EcoStruxure Power Build Rapsody,"EcoStruxure Power Build Rapsody software FR 2.8.1 and prior, EcoStruxure Power Build Rapsody software INT 2.8.6 and prior, EcoStruxure Power Build Rapsody software ES 2.8.5 and prior, EcoStruxure Power Build Rapsody software BEL(NL) 2.8.3 and prior, EcoStruxure Power Build Rapsody software BEL(FR) 2.8.8 and prior","CVE-2025-13844, CVE-2025-13845",7.8,High,"CWE-415, CWE-416",Energy; Critical Manufacturing; Commercial Facilities,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4560,1/15/2026,1/15/2026,2026,ICSA-26-015-11,Siemens RUGGEDCOM ROX II,Siemens,Siemens RUGGEDCOM ROX II,RUGGEDCOM ROX II family,"CVE-2024-56835, CVE-2024-56836, CVE-2024-56837, CVE-2024-56838, CVE-2024-56839, CVE-2024-56840",8.8,High,"CWE-74, CWE-77",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4559,1/15/2026,1/15/2026,2026,ICSA-26-015-12,Siemens SIMATIC CN 4100,Siemens,Siemens SIMATIC CN 4100,SIMATIC CN 4100,"CVE-2025-40937, CVE-2025-40938, CVE-2025-40939, CVE-2025-40940, CVE-2025-40941",8.3,High,"CWE-200, CWE-284, CWE-311, CWE-77",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4558,1/13/2026,1/13/2026,2026,ICSA-26-013-01,Rockwell Automation 432ES-IG3 Series A,Rockwell Automation,Rockwell Automation 432ES-IG3 Series A,Rockwell Automation 432ES-IG3 Series A: V1.001,CVE-2025-9368,7.5,High,CWE-770,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4557,1/13/2026,1/13/2026,2026,ICSA-26-013-02,Rockwell Automation FactoryTalk DataMosaix Private Cloud,Rockwell Automation,Rockwell Automation FactoryTalk DataMosaix Private Cloud,"Rockwell Automation FactoryTalk DataMosaix Private Cloud: 7.11, Rockwell Automation FactoryTalk DataMosaix Private Cloud: 8.00, Rockwell Automation FactoryTalk DataMosaix Private Cloud: 8.01",CVE-2025-12807,8.8,High,CWE-89,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4556,1/13/2026,1/13/2026,2026,ICSA-26-013-03,YoSmart YoLink Smart Hub,YoSmart,YoSmart YoLink Smart Hub,YoSmart server: vers:all/*,"CVE-2025-59449, CVE-2025-59452, CVE-2025-59448, CVE-2025-59451",5.8,Medium,"CWE-319, CWE-340, CWE-863",Communications,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4555,1/8/2026,1/8/2026,2026,ICSA-26-008-01,Hitachi Energy Asset Suite,Hitachi Energy,Hitachi Energy Asset Suite,Asset Suite versions 9.7 and prior,CVE-2025-10492,9.8,Critical,CWE-502,Energy,Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4554,1/6/2026,1/6/2026,2026,ICSA-26-006-01,Columbia Weather Systems MicroServer,Columbia Weather Systems,Columbia Weather Systems MicroServer,Columbia Weather Systems MicroServer firmware: <MS_4.1_14142,"CVE-2025-61939, CVE-2025-64305, CVE-2025-66620",8.8,High,"CWE-313, CWE-553, CWE-923",Information Technology,United States,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
