icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
2048,5/3/2022,No Updates,2022,ICSA-22-123-01,Yokogawa CENTUM and ProSafe-RS,Yokogawa,CENTUM and ProSafe-RS,"The following versions of CENTUM (a Distributed Control System) and ProSafe-RS (Safety Instrumented System), are affected:

CVE-2022-27188: 

CENTUM VP series: CENTUM VP (Including CENTUM VP Entry Class): R4.01.00 through R4.03.00 (if VP6E5150 is installed)
B/M9000 VP: R6.01.01 through R6.03.02

CVE-2022-26034:

CENTUM VP (Including CENTUM VP Entry Class): R6.01.10 through R6.09.00 (if VP6E5000 is installed)
B/M9000 VP R8.01.01 through R8.03.01 
Prosafe-RS: R4.01.00 through R4.07.00 – if RS4E5000 is installed

CVE-2019-0203, CVE-2018-11782, CVE-2015-0248:

CENTUM VP (Including CENTUM VP Entry Class): R6.01.10 through R6.07.10 if VP6E5000 or VP6E5100 are installed
B/M9000 VP R8.01.01 through R8.03.01
Prosafe-RS: R4.01.00 through R4.05.00 – if RS4E5000 or RS4E5100 are installed.","CVE-2022-27188
CVE-2022-26034
CVE-2019-0203
CVE-2018-11782
CVE-2015-0248",7.5,High,"CWE-78
CWE-287
CWE-476
CWE-20
CWE-399",Critical Manufacturing; Energy; Food and Agriculture,Worldwide,Japan
2047,4/28/2022,No Updates,2022,ICSA-22-118-01,Johnson Controls Metasys,"Johnson Controls, Inc.",Metasys ADS/ADX/OAS Servers,Johnson Controls reports this vulnerability affects the following Metasys ADS/ADX/OAS Servers:All Metasys ADS/ADX/OAS Servers: Versions 10 and 11.,CVE-2021-36207,9.8,Critical,CWE-269,Critical Manufacturing,Worldwide,Ireland
2046,4/26/2022,No Updates,2022,ICSA-22-116-01,Hitachi Energy System Data Manager,Hitachi Energy,System Data Manager – SDM600,Hitachi Energy reports these vulnerabilities affect the following System Data Manager products: All System Data Manager – SDM600 versions prior to version 1.2 FP2 HF10 (Build Nr. 1.2.14002.506).,"CVE-2020-1968
CVE-2020-12243
CVE-2020-25709
CVE-2020-25710
CVE-2020-36229
CVE-2020-36230
CVE-2021-23840",7.5,High,"CWE-203
CWE-674
CWE-617
CWE-843
CWE-190",Energy,Worldwide,Switzerland
2045,4/21/2022,No Updates,2022,ICSA-22-111-01,Delta Electronics ASDA-Soft,Delta Electronics,ASDA-Soft,The following versions of ASDA-Soft servo software are affected: ASDA-Soft: Version 5.4.1.0 and prior.,"CVE-2022-1402
CVE-2022-1403",7.8,High,"CWE-125
CWE-787",Critical Manufacturing,Worldwide,Taiwan
2044,4/21/2022,No Updates,2022,ICSA-22-111-02,Johnson Controls Metasys SCT Pro,"Johnson Controls, Inc.",Metasys,"The following versions of Johnson Controls SCT and SCT Pro building automation software are affected: 
 Metasys System Configuration Tool (SCT): All versions prior to 14.2.2
 Metasys System Configuration Tool Pro (SCT Pro): All versions prior to 14.2.2.",CVE-2021-36203,5.3,Medium,CWE-918,Critical Manufacturing,Worldwide,Ireland
2043,4/21/2022,No Updates,2022,ICSA-22-111-03,Hitachi Energy MicroSCADA Pro/X SYS600,Hitachi Energy,MicroSCADA Pro/X SYS600,"The following versions of MicroSCADA Pro/X SYS600, a SCADA product, are affected:
 SYS600: Versions 10.1.1 and prior (OpenSSL Vulnerability)
 SYS600: Versions 9.4 FP1 through 10.2.1 (Node.js vulnerabilities)
 SYS600: Versions 10.0.0 through 10.2.1 (PostgreSQL vulnerabilities).","CVE-2020-1968
CVE-2020-8265
CVE-2020-8287
CVE-2020-8201
CVE-2020-8252
CVE-2020-8172
CVE-2020-8174
CVE-2021-32027
CVE-2021-32028",8.8,High,"CWE-203
CWE-444
CWE-120
CWE-295
CWE-119
CWE-200",Energy,Worldwide,Switzerland
2042,4/19/2022,No Updates,2022,ICSA-22-109-01,Interlogix Hills ComNav,Interlogix (Carrier Global Corporation),Hills ComNav,Carrier reports these vulnerabilities affect the following Hills ComNav remote access integration modules: Hills ComNav: versions prior to 3002-19.,"CVE-2022-26519
CVE-2022-1318",6.2,Medium,"CWE-307
CWE-326",Commercial Facilities,Australia,United States
2041,4/19/2022,No Updates,2022,ICSA-22-109-02,Automated Logic WebCTRL,Automated Logic,WebCtrl Server,Carrier reports this vulnerability affects the following Automated Logic WebCtrl Server building automation software products: WebCtrl Server: All versions up to 7.0.,CVE-2022-1019,5.2,Medium,CWE-601,Commercial Facilities,Worldwide,United States
2040,4/19/2022,No Updates,2022,ICSA-22-109-03,FANUC ROBOGUIDE Simulation Platform,FANUC Corporation / FANUC America Corporation,ROBOGUIDE,"The following versions of ROBOGUIDE, a simulation platform software suite for FANUC Robots, are affected: ROBOGUIDE v9.40083.00.05 (Rev T) and earlier.
 Note: This offline simulation software program does not provide any control or management of physical devices or processes. It is included because it is used in Industrial Control Systems (ICS).","CVE-2021-38483
CVE-2021-43986
CVE-2021-43988
CVE-2021-43990
CVE-2021-43933",6.1,Medium,"CWE-732
CWE-284
CWE 22
CWE-611
CWE-400",Critical Manufacturing,Worldwide,Japan; United States
2039,4/19/2022,No Updates,2022,ICSA-22-109-04,Elcomplus SmartPPT SCADA,Elcomplus,SmartPPT,"The following version of SmartPPT SCADA, an integrated voice and data dispatch software, is affected: SmartPPT SCADA v1.1.","CVE-2021-43932
CVE-2021-43939
CVE-2021-43934
CVE-2021-43930",9.8,Critical,"CWE-79
CWE-285
CWE-434
CWE-22",Communications,Worldwide,Russia
2038,4/19/2022,No Updates,2022,ICSA-22-109-05,Elcomplus SmartPPT SCADA Server,Elcomplus,SmartPPT SCADA Server,"The following version of SmartPPT SCADA Server, an integrated voice and data dispatch software, is affected: SmartPPT SCADA Server v1.4.","CVE-2021-43932
CVE-2021-43938
CVE-2021-43934
CVE-2021-43930
CVE-2021-43937",9.8,Critical,"CWE-79
CWE-200
CWE-434
CWE-35
CWE-352",Communications,Worldwide,Russia
2037,4/14/2022,No Updates,2022,ICSA-22-104-01,Delta Electronics DMARS,Delta Electronics,DMARS,"The following versions of DMARS, a Motion Controller program development tool, are affected:DMARS: All versions prior to v2.1.10.24.",CVE-2022-1331,5.5,Medium,CWE-611,Critical Manufacturing,Worldwide,Taiwan
2036,4/14/2022,No Updates,2022,ICSA-22-104-02,Johnson Controls Metasys,Johnson Controls Inc.,Metasys ADS/ADX/OAS Servers,Johnson Controls reports this vulnerability affects the following Metasys ADS/ADX/OAS servers for building management systems: All Metasys ADS/ADX/OAS Servers: Versions 10 and 11.,CVE-2021-36205,8.1,High,CWE-459,Critical Manufacturing,Worldwide,Ireland
2035,4/14/2022,No Updates,2022,ICSA-22-104-03,Red Lion DA50N,Red Lion,DA50N,"The following versions of Red Lion DA50N, a networking gateway, are affected: DA50N: All versions.","CVE-2022-26516; CVE-2022-1039; CVE-2022-27179",9.6,Critical,"CWE-345; CWE-521; CWE-1104; CWE-522",Multiple Critical Sectors,Worldwide,United States
2034,4/14/2022,No Updates,2022,ICSA-22-104-04,Siemens SCALANCE FragAttacks,Siemens,SCALANCE family devices,"The following Siemens products are affected:SCALANCE W721-1 RJ45: All versions SCALANCE W722-1 RJ45: All versions SCALANCE W734-1 RJ45: All versions SCALANCE W738-1 M12: All versions; SCALANCE W748-1 M12: All versions SCALANCE W738-1 RJ45: All versions; SCALANCE W761-1 RJ45: All versions SCALANCE W774-1 M12 EEC: All versions; SCALANCE W774-1 RJ45: All versions SCALANCE W778-1 M12 EEC: All versions; SCALANCE W786-1 RJ45: All versions SCALANCE W786-2 RJ45: All versions; SCALANCE W786-2 SFP: All versions SCALANCE W786-2IA RJ45: All versions;  SCALANCE W788-1 M12: All versions SCALANCE W788-1 RJ45: All versions;  SCALANCE W788-2 M12: All versions SCALANCE W788-1 M12 EEC: All versions; SCALANCE W788-2 RJ45: All versions SCALANCE W1748-1 M12: All versions prior to v3.0.0 SCALANCE W1750D M12: All versions prior to v8.7.1.3 SCALANCE W1788-1 M12: All versions prior to v3.0.0 SCALANCE W1788-2 EEC M12: All versions prior to v3.0.0 SCALANCE W1788-2 M12: All versions prior to v3.0.0; SCALANCE W17.","CVE-2020-24588; CVE-2020-26139; CVE-2020-26140; CVE-2020-26141; CVE-2020-26143; CVE-2020-26144; CVE-2020-26145; CVE-2020-26146; CVE-2020-26147",6.5,Medium,"CWE-306; CWE-287; CWE-74; CWE-354; CWE-20",Multiple Critical Sectors,Worldwide,Germany
2033,4/14/2022,5/12/2022,2022,ICSA-22-104-05,Siemens OpenSSL Vulnerabilities in Industrial Products (Update A),Siemens,Siemens Industrial Products,"Siemens reports this vulnerability affects the following products:
 RUGGEDCOM CROSSBOW Station Access Controller: All versions since and including v5.2.0 only when running on ROX v2.14.0
 RUGGEDCOM RCM1224: Versions 6.2 through 7.1
 SCALANCE LPE9403 (6GK5998-3GS00-2AC2): All versions prior to v1.1
 SCALANCE M804PB (6GK5804-0AP00-2AA2): Versions 6.2 through 7.1
 SCALANCE M812-1 ADSL-Router (Annex A) (6GK5812-1AA00-2AA2): Versions 6.2 through 7.1
 SCALANCE M812-1 ADSL-Router (Annex B) (6GK5812-1BA00-2AA2): Versions 6.2 through 7.1
 SCALANCE M816-1 ADSL-Router (Annex A) (6GK5816-1AA00-2AA2): Versions 6.2 through 7.1
 SCALANCE M816-1 ADSL-Router (Annex B) (6GK5816-1BA00-2AA2): Versions 6.2 through 7.11
 SCALANCE M826-2 SHDSL-Router (6GK5826-2AB00-2AB2): Versions 6.2 through 7.1
 SCALANCE M874-2 (6GK5874-2AA00-2AA2): Versions 6.2 through 7.1
 SCALANCE M874-3 (6GK5874-3AA00-2AA2): Versions 6.2 through 7.1SCALANCE M876-3 (6GK5876-3AA02-2BA2): Versions 6.2 through 7.1SCALANCE M876-3 (ROK) (6GK5876-3AA02-2EA2): Versions 6.2 through 7.1SCALANCE M876-4 (EU) (6GK5876-4AA00-2BA2): Versions 6.2 through 7.1SCALANCE M876-4 (NAM) (6GK5876-4AA00-2DA2): Versions 6.2 through 7.1
 SCALANCE S602: All versions since and including v4.1
 SCALANCE S612: All versions since and including v4.1
 SCALANCE S615 (6GK5615-0AA00-2AA2): Versions 6.2 through 7.1
 SCALANCE S623: All versions since and including v4.1
 SCALANCE S627-2M: All versions since and including v4.1
 SCALANCE SC622-2C (6GK5622-2GS00-2AC2): Versions 2.0 through 2.1.4
 SCALANCE SC632-2C (6GK5632-2GS00-2AC2): Versions 2.0 through 2.1.4
 SCALANCE SC636-2C (6GK5636-2GS00-2AC2): Versions 2.0 through 2.1.4
 SCALANCE SC642-2C (6GK5642-2GS00-2AC2): Versions 2.0 through 2.1.4
 SCALANCE SC646-2C (6GK5646-2GS00-2AC2): Versions 2.0 through 2.1.4SCALANCE W1748-1 M12 (6GK5748-1GY01-0AA0): Versions 2.0 through 3.0
 SCALANCE W1748-1 M12 (6GK5748-1GY01-0TA0): Versions 2.0 through 3.0
 SCALANCE W1788-1 M12 (6GK5788-1GY01-0AA0): Versions 2.0 through 3.0
 SCALANCE W1788-2 EEC M12 (6GK5788-2GY01-0TA0): Versions 2.0 through 3.0
 SCALANCE W1788-2 M12 (6GK5788-2GY01-0AA0): Versions 2.0 through 3.0
 SCALANCE W1788-2IA M12 (6GK5788-2HY01-0AA0): Versions 2.0 through 3.0
 SCALANCE W-700 IEEE 802.11n family: All versions since and including v6.5
 SCALANCE XB-200: All versions prior to v4.3
 SCALANCE XC-200: All versions prior to v4.3
 SCALANCE XF-200BA: All versions prior to v4.3
 SCALANCE XM-400: All versions prior to v6.4
 SCALANCE XP-200: All versions prior to v4.3
 SCALANCE XR-300WG: All versions prior to v4.3
 SCALANCE XR-500 Family: All versions prior to v6.4
 SIMATIC Cloud Connect 7 CC712 (6GK1411-1AC00): Versions 1.1 through 1.6
 SIMATIC Cloud Connect 7 CC716 (6GK1411-5AC00): Versions 1.1 through 1.6
 SIMATIC CP 1242-7 GPRS V2 (6GK7242-7KX31-0XE0): Versions 3.1 through 3.3
 SIMATIC CP 1243-1 (incl. SIPLUS variants): All versions since and including v3.1
 SIMATIC CP 1243-7 LTE EU (6GK7243-7KX30-0XE0): Versions 3.1 through 3.3
 SIMATIC CP 1243-7 LTE US (6GK7243-7SX30-0XE0): Versions 3.1 through 3.3
 SIMATIC CP 1243-8 IRC (6GK7243-8RX30-0XE0): All versions since and including v3.1
 SIMATIC CP 1542SP-1 IRC (incl. SIPLUS variants): All versions since and including v2.1
 SIMATIC CP 1543-1 (6GK7543-1AX00-0XE0): Versions 2.2 through 3.0
 SIMATIC CP 1543SP-1 (incl. SIPLUS variants): All versions since and including v2.1
 SIMATIC CP 1545-1 (6GK7545-1GX00-0XE0): All versions since and including v1.0
 SIMATIC HMI Comfort Outdoor Panels 7"" & 15"" (incl. SIPLUS variants): All versions prior to V17.0 Upd 2
 SIMATIC HMI Comfort Panels 4"" - 22"" (incl. SIPLUS variants): All versions prior to V17.0 Upd 2
 SIMATIC HMI KTP Mobile Panels: All versions prior to v17.0 Upd 2
 SIMATIC Logon: Versions 1.6 Upd 2 through 1.6 Upd 5
 SIMATIC MV540 H (6GF3540-0GE10): All versions prior to v3.1
 SIMATIC MV540 S (6GF3540-0CD10): All versions prior to v3.1
 SIMATIC MV550 H (6GF3550-0GE10): All versions prior to v3.1
 SIMATIC MV550 S (6GF3550-0CD10): All versions prior to v3.1
 SIMATIC MV560 U (6GF3560-0LE10): All versions prior to v3.1
 SIMATIC MV560 X (6GF3560-0HE10): All versions prior to v3.1
 Begin Update A:
 SIMATIC PCS 7 TeleControl: All versions prior to v9.1
 SIMATIC PCS neo: All versions prior to v3.1
 SIMATIC PDM: Versions 9.1 Upd 7 through 9.2 SP 1
 SIMATIC Process Historian OPC UA Server: All versions 2019 through 2020 Upd1
 SIMATIC RF166C (6GT2002-0EE20): All versions prior to v2.0
 SIMATIC RF185C (6GT2002-0JE10): All versions prior to v2.0
 SIMATIC RF186C (6GT2002-0JE20): All versions prior to v2.0
 SIMATIC RF186CI (6GT2002-0JE50): All versions prior to v2.0
 SIMATIC RF188C (6GT2002-0JE40): All versions prior to v2.0
 SIMATIC RF188CI (6GT2002-0JE60): All versions prior to v2.0
 SIMATIC RF360R (6GT2801-5BA30): All versions prior to v2.0
 SIMATIC RF610R (6GT2811-6BC10): All versions prior to v4.0
 SIMATIC RF615R (6GT2811-6CC10): All versions prior to v4.0
 SIMATIC RF650R (6GT2811-6AB20): All versions prior to v4.0
 SIMATIC RF680R (6GT2811-6AA10): All versions prior to v4.0
 SIMATIC RF685R (6GT2811-6CA10): All versions prior to v4.0
 End Update A
 SIMATIC S7-1200 CPU family (incl. SIPLUS variants): All versions prior to v4.5.2
 SIMATIC S7-1500 CPU 1518-4 PN/DP MFP (MLFB: 6ES7518-4AX00-1AC0, 6AG1518-4AX00-4AC0, incl. SIPLUS variant): All versions prior to v2.9.3
 SIMATIC WinCC Runtime Advanced: All versions prior to v17 Update 1
 SIMATIC WinCC TeleControl: All versions
 SINAMICS Connect 300: All versions
 SINEC NMS: Versions 1.0 SP1 through 1.0 SP2
 SINEMA Server: Versions 14 through 14 SP3
 SINUMERIK OPC UA Server: All versions prior to v3.1 SP1
 SIPLUS NET CP 1543-1 (6AG1543-1AX00-2XE0): Versions 2.2 through 3.0
 SIPLUS TIM 1531 IRC (6AG1543-1MX00-7XE0): Versions 2.0 through 2.2
 TIA Administrator: All versions prior to v1.0 SP4
 TIM 1531 IRC (6GK7543-1MX00-0XE0): Versions 2.0 through 2.2.",CVE-2021-3449,5.9,Medium,CWE-476,Critical Manufacturing,Worldwide,Germany
2032,4/14/2022,No Updates,2022,ICSA-22-104-06,Siemens PROFINET Stack Integrated on Interniche Stack,Siemens,PROFINET Stack Integrated on Interniche Stack,"The following products are affected:
 SIMATIC CFU DIQ (6ES7655-5PX31-1XX0): All versions; SIMATIC CFU PA (6ES7655-5PX11-0XX0): All versions; SIMATIC S7-300 CPU family (incl. related ET200 CPUs and SIPLUS variants): All versions; SIMATIC S7-400 H V6 CPU family (incl. SIPLUS variants): All versions prior to v6.0.10; SIMATIC S7-400 PN/DP V7 CPU family (incl. SIPLUS variants): All versions; SIMATIC S7-410 V8 CPU family (incl. SIPLUS variants): All versions; SIMATIC S7-410 V10 CPU family (incl. SIPLUS variants): All versions; SIMATIC S7-1500 CPU family (incl. related ET200 CPUs and SIPLUS variants): All versions prior to v2.0.0; SIMATIC TDC CP51M1: All versions SIMATIC TDC CPU555: All versions;
 SIMATIC WinAC RTX: All versions SIMIT Simulation Platform: All versions.",CVE-2022-25622,5.3,Medium,CWE-400,Multiple Critical Sectors,Worldwide,Germany
2031,4/14/2022,No Updates,2022,ICSA-22-104-07,Siemens Mendix,Siemens,Mendix,"The following versions of Mendix, a software platform to build mobile and web applications, are affected: Mendix applications using Mendix 7: All versions; Mendix applications using 
 Mendix 8: All versions; Mendix applications using Mendix 9: All versions prior to 9.11.",CVE-2022-27241,5.3,Medium,CWE-200,Multiple Critical Sectors,Worldwide,Germany
2030,4/14/2022,No Updates,2022,ICSA-22-104-08,Siemens SCALANCE W1700,Siemens,SCALANCE W1700,"The following versions of SCALANCE, a wireless communication device, are 
 affected:SCLANCE W1788-1 M12: All versions prior to 3.0.0 SCALANCE W1788-2 ECC M12: 
 All versions prior to 3.0.0 SCALANCE W1788-2 M12: All versions prior to 
 3.0.0 SCALANCE W1788-2IA M12: All versions prior to 3.0.0.","CVE-2022-27481
CVE-2022-28328
CVE-2022-28329",7.4,High,"CWE-362
CWE-20",Multiple Critical Sectors,Worldwide,Germany
2029,4/14/2022,No Updates,2022,ICSA-22-104-09,Siemens SCALANCE X-300 Switches,Siemens,SCALANCE X-300 switch family devices,"The following Siemens products are affected:
 SCALANCE X302-7 EEC: All versions prior to v4.1.4;
 SCALANCE X304-2FE: All versions prior to v4.1.4;
 SCALANCE X306-1LD FE: All versions prior to v4.1.4 
 SCALANCE X307-2 EEC: All versions prior to v4.1.4;
 SCALANCE X307-3: All versions prior to v4.1.4
 SCALANCE X307-3LD: All versions prior to v4.1.4 
 SCALANCE X308-2: All versions prior to v4.1.4;
 SCALANCE X308-2LD: All versions prior to v4.1.4;
 SCALANCE X308-2LH: All versions prior to v4.1.4;
 SCALANCE X308-2LH+: All versions prior to v4.1.4;
 SCALANCE X308-2M: All versions prior to v4.1.4;
 SCALANCE X308-2M POE: All versions prior to v4.1.4 
 SCALANCE X308-2M TS: All versions prior to v4.1.4;
 SCALANCE X310: All versions prior to v4.1.4;
 SCALANCE X310FE: All versions prior to v4.1.4 
 SCALANCE X320-1 FE: All versions prior to v4.1.4;
 SCALANCE X320-1-2LD FE: All versions prior to v4.1.4;
 SCALANCE X408-2: All versions prior to v4.1.4;
 SCALANCE XR324-4M EEC: All versions prior to v4.1.4;
 SCALANCE XR324-4M PoE: All versions prior to v4.1.4;
 SCALANCE XR324-4M PoE TS: All versions prior to v4.1.4;
 SCALANCE XR324-12M: All versions prior to v4.1.4;
 SCALANCE XR324-12M TS: All versions prior to v4.1.4;
 SIPLUS NET SCALANCE X308-2: All versions prior to v4.1.4;
 Smart Security Manager: Versions 1.5 and prior.","CVE-2022-25751
CVE-2022-25752
CVE-2022-25753
CVE-2022-25754
CVE-2022-25755
CVE-2022-25756
CVE-2022-26334
CVE-2022-26335
CVE-2022-26380",9.6,Critical,"CWE-20
CWE-330
CWE-121
CWE-352
CWE-284
CWE-80
CWE-120
CWE-125",Multiple Critical Sectors,Worldwide,Germany
2028,4/14/2022,No Updates,2022,ICSA-22-104-10,Siemens SICAM A8000,Siemens,SICAM A8000,The following Siemens products are affected: SICAM A8000 CP-8031: All versions prior to v4.80 SICAM A8000 CP-8050: All versions prior to v4.80.,CVE-2022-27480,5.3,Medium,CWE-306,Multiple Critical Sectors,Worldwide,Germany
2027,4/14/2022,No Updates,2022,ICSA-22-104-11,Siemens SIMATIC Energy Manager,Siemens,SIMATIC Energy Manager,The following Siemens products are affected: SIMATIC Energy Manager Basic: All versions prior to v7.3 Update 1 SIMATIC Energy Manager PRO: All versions prior to v7.3 Update 1.,"CVE-2022-23448
CVE-2022-23449
CVE-2022-23450",10,Critical,"CWE-732
CWE-427
CWE-502",Multiple Critical Sectors,Worldwide,Germany
2026,4/14/2022,No Updates,2022,ICSA-22-104-12,Siemens SIMATIC S7-400,Siemens,SIMATIC S7-400,"The following Siemens S7-400 products are affected:
 SIMATIC S7-400 HV6 CPU family (incl. SIPLUS variants): All versions prior to v6.0.10;
 SIMATIC S7-400 PN/DP V7 CPU family (incl. SIPLUS variants): All versions;
 SIMATIC S7-410 V8 CPU family (incl. SIPLUS variants): All versions;
 SIMATIC S7-410 V10 CPU family (incl. SIPLUS variants): All versions prior to v10.1.",CVE-2021-40368,7.5,High,CWE-119,Multiple Critical Sectors,Worldwide,Germany
2025,4/14/2022,No Updates,2022,ICSA-22-104-13,Siemens SIMATIC S7-1500 CPU GNU/Linux subsystem,Siemens,SIMATIC S7-1500 CPU GNU/Linux subsystem,"Siemens reports these vulnerabilities affect the GNU/Linux subsystem of the following products:
 SIMATIC S7-1500 CPU 1518(F)-4 PN/DP MFP (incl. SIPLUS variant): firmware v2.9.4;
 SIMATIC S7-1500 CPU 1518(F)-4 PN/DP MFP (incl. SIPLUS variant): firmware v2.9.3;
 SIMATIC S7-1500 CPU 1518(F)-4 PN/DP MFP (incl. SIPLUS variant): firmware v2.8.4;
 SIMATIC S7-1500 CPU 1518(F)-4 PN/DP MFP (incl. SIPLUS variant): firmware versions up to and including v2.6.1;
 SIMATIC S7-1500 CPU 1518(F)-4 PN/DP MFP (incl. SIPLUS variant): firmware versions prior to v2.6.0.",CVE-NA,9.8,Critical,CWE-1104,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater Systems,Worldwide,Germany
2024,4/14/2022,No Updates,2022,ICSA-22-104-14,Siemens SIMATIC STEP 7 (TIA Portal),Siemens,STEP 7 (TIA Portal),"The following Siemens products are affected: 
 SIMATIC STEP 7 (TIA Portal) v15: All versions;
 SIMATIC STEP 7 (TIA Portal) v16: All versions prior to v16 Update 5;
 SIMATIC STEP 7 (TIA Portal) v17: All versions prior to v17 Update 2.",CVE-2021-42029,6.4,Medium,CWE-284,Multiple Critical Sectors,Worldwide,Germany
2023,4/14/2022,No Updates,2022,ICSA-22-104-15,Siemens Simcenter Femap,Siemens,Simcenter Femap,"The following versions of Simcenter Femap, a simulation application, are affected: Simcenter Femap: All versions prior to v2022.1.2.","CVE-2022-28661
CVE-2022-28662
CVE-2022-28663",7.8,High,"CWE-125
CWE-787",Multiple Critical Sectors,Worldwide,Germany
2022,4/14/2022,No Updates,2022,ICSA-22-104-16,Siemens TIA Administrator,Siemens,"SIMATICS PCS neo (Admin Console), SINTEPLAN, TIA Portal","TIA Administrator in the following Siemens products is affected: SIMATICS PCS neo (Administration Console): All versions prior to v3.1 SP1; SINETPLAN: All versions TIA Portal: Version 15, 15.1, 16, and 17.",CVE-2022-27194,7.5,High,CWE-400,Multiple Critical Sectors,Worldwide,Germany
2021,4/14/2022,No Updates,2022,ICSA-22-104-17,Siemens Mendix,Siemens,Mendix,"The following versions of Mendix, a software platform to build mobile and web applications, are affected:
 Mendix applications using Mendix 7: All versions prior to 7.23.27;
 Mendix applications using Mendix 8: All versions prior to 8.18.14;
 Mendix applications using Mendix 9: All versions prior to 9.12.0;
 Mendix applications using Mendix 9 (9.6): All versions prior to 9.6.3.",CVE-2022-25650,3.1,Low,CWE-284,Multiple Critical Sectors,Worldwide,Germany
2020,4/12/2022,No Updates,2022,ICSA-22-102-01,Valmet DNA,Valmet,DNA,"The following versions of Valmet DNA, a distributed control system, are affected: Valmet DNA: Versions from Collection 2012 to Collection 2021.",CVE-2021-26726,8.8,High,CWE-326,Multiple Critical Sectors,Worldwide,Finland
2019,4/12/2022,No Updates,2022,ICSA-22-102-02,Mitsubishi Electric MELSEC-Q Series C Controller Module,Mitsubishi Electric,MELSEC-Q Series C Controller Module,The following versions of MELSEC-Q Series C Controller Module using Wind River VxWorks Version 6.4 are affected: Module Q12DCCPU-V: First 5 digits of serial number 24031 and prior.,CVE-2021-29998,9,Critical,CWE-122,Critical Manufacturing,Worldwide,Japan
2018,4/12/2022,No Updates,2022,ICSA-22-102-03,Inductive Automation Ignition,Inductive Automation,Ignition,The following versions of Inductive Automation Ignition software are affected:Inductive Automation Ignition: All 8.0 versions after 8.0.4 Inductive Automation Ignition: All 8.1 versions prior to 8.1.10.,CVE-2022-1264,6.8,Medium,CWE-22,Critical Manufacturing; Energy; Information Technology,United States,United States
2017,4/12/2022,5/12/2022,2022,ICSA-22-102-04,Mitsubishi Electric GT25-WLAN (Update A),Mitsubishi Electric,Wireless LAN communication unit GT25-WLAN in GOT2000 Series GT25 or GT27,"The following versions of Wireless LAN communication unit GT25-WLAN in GOT2000 Series GT25 or GT27, are affected:
 Begin Update A:
 GT25-WLAN: Version 01.39.000 and earlier
 End Update A.","CVE-2020-24586
CVE-2020-24587
CVE-2020-24588
CVE-2020-26140
CVE-2020-26143
CVE-2020-26144
CVE-2020-26146",6.5,Medium,"CWE-212
CWE-326
CWE-306
CWE-74
CWE-20",Critical Manufacturing,Worldwide,Japan
2016,4/12/2022,No Updates,2022,ICSA-22-102-05,Aethon TUG Home Base Server,Aethon (owned by ST Engineering),TUG Home Base Server,"Aethon reports these vulnerabilities affect the following versions of TUG Home Base Server, a server used to control and communicate with autonomous mobile robots in hospitals: All versions prior to Version 24.","CVE-2022-1066; CVE-2022-26423; CVE-2022-1070; CVE-2022-27494; CVE-2022-1059",9.8,Critical,"CWE-862; CWE-300; CWE-79",Healthcare and Public Health,East Asia United States,Singapore
2015,4/7/2022,No Updates,2022,ICSA-22-097-01,Pepperl+Fuchs WirelessHART-Gateway,PEPPERL+FUCHS,WirelessHART-Gateway,"The following versions of WirelessHART-Gateway industrial networking devices are affected:WHA-GW-F2D2-0-AS- Z2-ETH: Versions 3.0.7, 3.0.8, 3.0.9; WHA-GW-F2D2-0-AS-Z2-ETH.EIP: Versions 3.0.7, 3.0.8, 3.0.9.","CVE-2021-34565; CVE-2016-10707; CVE-2021-34561; CVE-2021-33555; CVE-2014-6071; CVE-2012-6708; CVE-2015-9251; CVE-2020-11023; CVE-2020-11022; CVE-2019-11358; CVE-2020-7656; CVE-2021-34560; CVE-2021-34564; CVE-2021-34559; CVE-2021-34562; CVE-2007-2379; CVE-2011-4969; CVE-2021-34563; CVE-2013-0169",9.8,Critical,"CWE-798; CWE-400; CWE-350; CWE-22; CWE-79; CWE-200; CWE-315; CWE-444; CWE-1004; CWE-310",Multiple Critical Sectors,Worldwide,Germany
2013,4/7/2022,No Updates,2022,ICSA-22-097-02,ABB SPIET800 and PNI800,ABB,Symphony Plus SPIET800 and PNI800,The following versions of Symphony Plus network interface modules are affected:SPIET800: Firmware Version A_B or prior PNI800: Firmware Version A_B or prior.,"CVE-2021-22286; CVE-2021-22285; CVE-2021-22288",7.5,High,"CWE-372; CWE-241; CWE-400",Multiple Critical Sectors,Worldwide,Switzerland
2012,4/5/2022,No Updates,2022,ICSMA-22-095-01,LifePoint Informatics Patient Portal,LifePoint Informatics,Patient Portal,"The following version of LifePoint Informatics Patient Portal, a website containing patient health data, is affected:Patient Portal Version LPI 3.5.12.P30.",CVE-2022-1067,6.5,Medium,CWE-288,Healthcare and Public Health,United States,United States
